datetime,open,high,low,close,tick_volume,spread_points,real_volume
2023.02.20 08:00:00,134.095,134.368,133.994,134.190,22090,0,2985194000
2023.02.20 12:00:00,134.188,134.263,133.923,134.061,16482,0,2064230000
2023.02.20 16:00:00,134.061,134.240,133.932,134.236,11530,0,1584878000
2023.02.20 20:00:00,134.239,134.291,134.186,134.186,2064,0,324100000
2023.02.21 00:00:00,134.185,134.478,134.152,134.309,9945,0,1322578000
2023.02.21 04:00:00,134.300,134.496,134.158,134.314,9038,0,974628000
2023.02.21 08:00:00,134.313,134.848,134.313,134.586,23908,0,3185168000
2023.02.21 12:00:00,134.586,134.896,134.512,134.861,22117,0,3029286000
2023.02.21 16:00:00,134.863,135.227,134.675,134.831,33602,0,4652082000
2023.02.21 20:00:00,134.833,135.039,134.792,134.958,11971,0,1823316000
2023.02.22 00:00:00,134.956,135.060,134.553,134.706,12327,0,1610638000
2023.02.22 04:00:00,134.705,134.966,134.671,134.769,8707,0,981986000
2023.02.22 08:00:00,134.768,134.994,134.595,134.885,19802,0,2441190000
2023.02.22 12:00:00,134.883,134.962,134.366,134.548,26292,0,3844598000
2023.02.22 16:00:00,134.555,134.802,134.395,134.738,28809,0,4348990000
2023.02.22 20:00:00,134.737,134.987,134.613,134.879,24370,0,3941672000
2023.02.23 00:00:00,134.879,134.963,134.740,134.798,13302,0,2391167000
2023.02.23 04:00:00,134.797,134.890,134.706,134.838,5649,0,597794000
2023.02.23 08:00:00,134.833,134.927,134.714,134.866,15214,0,2026286000
2023.02.23 12:00:00,134.865,135.369,134.829,135.272,21572,0,2855457000
2023.02.23 16:00:00,135.270,135.304,134.626,134.808,30205,0,4214672000
2023.02.23 20:00:00,134.808,134.876,134.487,134.636,12474,0,2003416000
2023.02.24 00:00:00,134.630,134.920,134.060,134.783,25452,0,3329549000
2023.02.24 04:00:00,134.784,134.826,134.576,134.600,13282,0,1499068000
2023.02.24 08:00:00,134.602,135.253,134.508,135.145,20305,0,2566036000
2023.02.24 12:00:00,135.146,135.988,135.073,135.879,25983,0,3411014000
2023.02.24 16:00:00,135.878,136.478,135.878,136.453,34572,0,5144305000
2023.02.24 20:00:00,136.452,136.520,136.346,136.487,13040,0,2013038000
2023.02.27 00:00:00,136.380,136.557,136.091,136.135,11269,0,1319034000
2023.02.27 04:00:00,136.161,136.449,136.004,136.352,10016,0,1127730000
2023.02.27 08:00:00,136.350,136.441,136.001,136.387,22364,0,2977786000
2023.02.27 12:00:00,136.389,136.443,135.931,136.068,20463,0,2899996000
2023.02.27 16:00:00,136.067,136.302,135.915,136.181,24670,0,3595406000
2023.02.27 20:00:00,136.181,136.268,136.077,136.189,9449,0,1468464000
2023.02.28 00:00:00,136.187,136.354,136.113,136.208,11767,0,1337144000
2023.02.28 04:00:00,136.207,136.373,136.153,136.310,9434,0,1265748000
2023.02.28 08:00:00,136.310,136.848,136.217,136.738,17359,0,1925376000
2023.02.28 12:00:00,136.732,136.907,136.604,136.706,15564,0,1865137000
2023.02.28 16:00:00,136.707,136.919,135.738,135.807,28300,0,3841208000
2023.02.28 20:00:00,135.808,136.250,135.784,136.142,10404,0,1531760000
2023.03.01 00:00:00,136.091,136.472,136.091,136.293,12532,0,1512038000
2023.03.01 04:00:00,136.294,136.436,136.280,136.424,7958,0,848180000
2023.03.01 08:00:00,136.423,136.443,135.614,135.843,22685,0,2611560000
2023.03.01 12:00:00,135.844,135.925,135.258,135.747,22126,0,2671400000
2023.03.01 16:00:00,135.747,136.321,135.696,135.943,27059,0,3375838000
2023.03.01 20:00:00,135.942,136.264,135.942,136.085,8110,0,1130525000
2023.03.02 00:00:00,136.147,136.447,136.019,136.325,13102,0,1575296000
2023.03.02 04:00:00,136.321,136.679,136.196,136.633,9904,0,1143692000
2023.03.02 08:00:00,136.628,136.874,136.238,136.468,22343,0,2631016000
2023.03.02 12:00:00,136.469,137.099,136.437,137.051,22827,0,2816058000
2023.03.02 16:00:00,137.052,137.063,136.552,136.944,23938,0,3145430000
2023.03.02 20:00:00,136.944,136.982,136.594,136.691,14291,0,2170268000
2023.03.03 00:00:00,136.690,136.770,136.500,136.627,12441,0,1646186000
2023.03.03 04:00:00,136.624,136.718,136.501,136.660,8186,0,945976000
2023.03.03 08:00:00,136.660,136.660,136.119,136.158,19470,0,2436722000
2023.03.03 12:00:00,136.152,136.337,135.824,135.914,18922,0,2384384000
2023.03.03 16:00:00,135.915,136.420,135.807,136.110,26276,0,3243266000
2023.03.03 20:00:00,136.109,136.138,135.747,135.815,10068,0,1518478000
2023.03.06 00:00:00,135.958,136.053,135.625,135.774,20247,0,2504608000
2023.03.06 04:00:00,135.775,135.890,135.367,135.785,10237,0,1121132000
2023.03.06 08:00:00,135.784,136.127,135.530,136.096,20190,0,2406612000
2023.03.06 12:00:00,136.094,136.192,135.725,135.874,18747,0,2173746000
2023.03.06 16:00:00,135.874,135.996,135.633,135.925,19336,0,2570668000
2023.03.06 20:00:00,135.926,136.094,135.878,135.885,7300,0,1080580000
2023.03.07 00:00:00,135.888,136.179,135.841,136.018,8780,0,1094536000
2023.03.07 04:00:00,136.019,136.067,135.831,135.991,8090,0,879838000
2023.03.07 08:00:00,135.990,135.995,135.542,135.862,18531,0,2313476000
2023.03.07 12:00:00,135.861,136.261,135.841,136.146,15267,0,1751332000
2023.03.07 16:00:00,136.146,136.952,136.117,136.855,37562,0,4815682000
2023.03.07 20:00:00,136.854,137.196,136.764,137.120,11545,0,1750054000
2023.03.08 00:00:00,137.120,137.497,137.044,137.318,13002,0,1980540000
2023.03.08 04:00:00,137.319,137.912,137.308,137.716,9782,0,1183806000
2023.03.08 08:00:00,137.713,137.738,137.442,137.558,15938,0,1966164000
2023.03.08 12:00:00,137.559,137.680,137.035,137.066,18498,0,2315312000
2023.03.08 16:00:00,137.065,137.221,136.480,137.200,31049,0,4488300000
2023.03.08 20:00:00,137.201,137.433,137.142,137.322,9869,0,1648686000
2023.03.09 00:00:00,137.315,137.342,136.797,137.126,8623,0,986748000
2023.03.09 04:00:00,137.125,137.135,136.734,136.827,5609,0,628568000
2023.03.09 08:00:00,136.823,136.894,136.107,136.194,15309,0,1900626000
2023.03.09 12:00:00,136.194,136.400,135.943,136.085,19284,0,2436254000
2023.03.09 16:00:00,136.088,136.483,136.000,136.229,22549,0,3249982000
2023.03.09 20:00:00,136.227,136.247,135.989,136.113,15379,0,2269460000
2023.03.10 00:00:00,136.069,136.425,135.812,135.954,16631,0,2065054000
2023.03.10 04:00:00,135.956,136.973,135.870,136.642,24517,0,2892393000
2023.03.10 08:00:00,136.639,136.859,136.091,136.782,23845,0,2677334000
2023.03.10 12:00:00,136.782,136.995,135.848,136.264,26260,0,3192648000
2023.03.10 16:00:00,136.265,136.365,134.114,134.739,48057,0,6621620000
2023.03.10 20:00:00,134.740,135.137,134.674,135.034,14892,0,1990734000
2023.03.13 00:00:00,134.305,135.048,133.548,134.382,28642,0,3461084000
2023.03.13 04:00:00,134.379,134.834,133.686,134.153,29863,0,3412616000
2023.03.13 08:00:00,134.153,134.694,133.761,133.811,27261,0,3039328000
2023.03.13 12:00:00,133.808,133.959,132.286,132.543,59181,0,7219152000
2023.03.13 16:00:00,132.537,133.412,132.418,133.056,45431,0,5452250000
2023.03.13 20:00:00,133.057,133.619,132.950,133.122,21418,0,2949324000
2023.03.14 00:00:00,133.109,133.362,133.024,133.244,19544,0,3344629000
2023.03.14 04:00:00,133.239,134.034,133.227,133.862,19164,0,2104688000
2023.03.14 08:00:00,133.863,134.334,133.187,134.090,31049,0,3424594000
2023.03.14 12:00:00,134.091,134.649,133.843,134.059,32439,0,3713218000
2023.03.14 16:00:00,134.058,134.901,133.981,134.408,35066,0,4407712000
2023.03.14 20:00:00,134.401,134.415,133.984,134.159,18867,0,2297416000
2023.03.15 00:00:00,134.146,134.599,134.146,134.434,19266,0,3347510000
2023.03.15 04:00:00,134.435,134.544,134.029,134.523,13955,0,1533622000
2023.03.15 08:00:00,134.522,135.114,134.468,134.670,22394,0,2412510000
2023.03.15 12:00:00,134.670,134.722,132.527,132.653,56143,0,6652484000
2023.03.15 16:00:00,132.659,133.311,132.217,132.710,50233,0,5746628000
2023.03.15 20:00:00,132.711,133.777,132.606,133.340,37060,0,4810410000
2023.03.16 00:00:00,133.339,133.424,132.501,133.334,21681,0,3181250000
2023.03.16 04:00:00,133.337,133.498,132.564,132.774,27988,0,3201838000
2023.03.16 08:00:00,132.776,133.227,132.567,132.903,30209,0,3286054000
2023.03.16 12:00:00,132.900,133.088,132.167,132.321,29476,0,3258186000
2023.03.16 16:00:00,132.314,133.474,131.718,133.445,54057,0,6325718000
2023.03.16 20:00:00,133.444,133.826,133.383,133.696,21179,0,2793582000
2023.03.17 00:00:00,133.719,133.722,133.333,133.389,10973,0,1748090000
2023.03.17 04:00:00,133.390,133.469,133.028,133.056,14500,0,1553586000
2023.03.17 08:00:00,133.055,133.354,132.747,133.241,22479,0,2390880000
2023.03.17 12:00:00,133.241,133.280,132.023,132.275,29060,0,3199746000
2023.03.17 16:00:00,132.276,132.488,131.817,132.207,37249,0,4218837000
2023.03.17 20:00:00,132.208,132.314,131.555,131.803,19275,0,2656766000
2023.03.20 00:00:00,131.724,132.632,131.652,132.616,22508,0,3823314000
2023.03.20 04:00:00,132.615,132.651,131.751,131.816,17289,0,1884616000
2023.03.20 08:00:00,131.817,131.986,130.540,130.889,38936,0,4389796000
2023.03.20 12:00:00,130.889,131.622,130.817,131.530,35740,0,3942222000
2023.03.20 16:00:00,131.525,131.848,131.255,131.622,33456,0,3823028000
2023.03.20 20:00:00,131.622,131.742,131.268,131.292,14690,0,2160888000
2023.03.21 00:00:00,131.278,131.604,131.095,131.171,12468,0,1903580000
2023.03.21 04:00:00,131.169,131.415,131.033,131.258,11610,0,1259090000
2023.03.21 08:00:00,131.258,132.262,131.181,132.185,19611,0,2064294000
2023.03.21 12:00:00,132.184,132.455,132.015,132.231,15935,0,1708268000
2023.03.21 16:00:00,132.238,132.475,131.790,132.415,24143,0,2765540000
2023.03.21 20:00:00,132.414,132.628,132.370,132.427,10595,0,1539388000
2023.03.22 00:00:00,132.376,132.701,132.254,132.530,19080,0,3906806000
2023.03.22 04:00:00,132.531,132.777,132.254,132.479,12735,0,1408724000
2023.03.22 08:00:00,132.481,132.639,132.296,132.491,15172,0,1677958000
2023.03.22 12:00:00,132.492,133.002,132.344,132.787,14024,0,1743496000
2023.03.22 16:00:00,132.784,132.840,132.423,132.582,15073,0,1802230000
2023.03.22 20:00:00,132.584,132.669,130.999,131.331,38570,0,5438350000
2023.03.23 00:00:00,131.407,131.484,130.840,130.901,18876,0,3150693000
2023.03.23 04:00:00,130.898,130.977,130.421,130.732,18293,0,1979546000
2023.03.23 08:00:00,130.731,131.247,130.553,131.199,21499,0,2277782000
2023.03.23 12:00:00,131.201,131.663,131.074,131.483,19807,0,2364734000
2023.03.23 16:00:00,131.486,131.487,130.654,130.766,24283,0,3156166000
2023.03.23 20:00:00,130.767,131.036,130.324,130.820,26773,0,3958744000
2023.03.24 00:00:00,130.751,130.943,130.524,130.524,12406,0,1968292000
2023.03.24 04:00:00,130.524,130.684,130.072,130.101,16975,0,1894890000
2023.03.24 08:00:00,130.101,130.478,129.929,130.078,20441,0,2198222000
2023.03.24 12:00:00,130.078,130.255,129.641,130.165,31468,0,3634864000
2023.03.24 16:00:00,130.165,130.896,130.049,130.771,31543,0,3807162000
2023.03.24 20:00:00,130.770,130.862,130.648,130.713,10635,0,1566718000
2023.03.27 00:00:00,130.586,130.966,130.492,130.782,12253,0,1960668000
2023.03.27 04:00:00,130.783,131.054,130.498,130.710,11823,0,1276002000
