datetime,open,high,low,close,tick_volume,spread_points,real_volume
2025.08.29 11:50:00,146.910,146.954,146.896,146.931,499,0,0
2025.08.29 11:55:00,146.930,146.955,146.924,146.952,632,0,0
2025.08.29 12:00:00,146.953,146.972,146.937,146.963,583,0,0
2025.08.29 12:05:00,146.962,147.013,146.955,147.011,475,0,0
2025.08.29 12:10:00,147.010,147.034,146.981,146.985,599,0,0
2025.08.29 12:15:00,146.987,147.011,146.964,147.009,471,0,0
2025.08.29 12:20:00,147.010,147.038,146.994,147.000,533,0,0
2025.08.29 12:25:00,147.001,147.019,146.982,146.985,398,0,0
2025.08.29 12:30:00,146.986,147.090,146.976,147.085,407,0,0
2025.08.29 12:35:00,147.083,147.113,147.052,147.071,515,0,0
2025.08.29 12:40:00,147.070,147.101,147.062,147.084,464,0,0
2025.08.29 12:45:00,147.082,147.091,147.031,147.056,497,0,0
2025.08.29 12:50:00,147.058,147.069,147.044,147.069,551,0,0
2025.08.29 12:55:00,147.072,147.099,147.060,147.097,589,0,0
2025.08.29 13:00:00,147.099,147.128,147.075,147.085,516,0,0
2025.08.29 13:05:00,147.086,147.141,147.084,147.133,452,0,0
2025.08.29 13:10:00,147.134,147.177,147.133,147.166,507,0,0
2025.08.29 13:15:00,147.167,147.186,147.141,147.162,474,0,0
2025.08.29 13:20:00,147.161,147.181,147.146,147.152,471,0,0
2025.08.29 13:25:00,147.151,147.156,147.123,147.131,334,0,0
2025.08.29 13:30:00,147.132,147.158,147.130,147.144,382,0,0
2025.08.29 13:35:00,147.143,147.164,147.141,147.153,384,0,0
2025.08.29 13:40:00,147.154,147.171,147.136,147.157,521,0,0
2025.08.29 13:45:00,147.156,147.195,147.143,147.177,347,0,0
2025.08.29 13:50:00,147.177,147.230,147.170,147.201,461,0,0
2025.08.29 13:55:00,147.202,147.249,147.192,147.197,560,0,0
2025.08.29 14:00:00,147.194,147.236,147.192,147.228,429,0,0
2025.08.29 14:05:00,147.229,147.249,147.212,147.240,326,0,0
2025.08.29 14:10:00,147.241,147.265,147.228,147.235,426,0,0
2025.08.29 14:15:00,147.236,147.236,147.171,147.206,483,0,0
2025.08.29 14:20:00,147.206,147.241,147.185,147.229,374,0,0
2025.08.29 14:25:00,147.228,147.233,147.184,147.202,517,0,0
2025.08.29 14:30:00,147.203,147.229,147.200,147.208,430,0,0
2025.08.29 14:35:00,147.210,147.230,147.198,147.203,330,0,0
2025.08.29 14:40:00,147.202,147.233,147.200,147.220,287,0,0
2025.08.29 14:45:00,147.221,147.254,147.219,147.222,395,0,0
2025.08.29 14:50:00,147.223,147.242,147.211,147.239,429,0,0
2025.08.29 14:55:00,147.238,147.261,147.238,147.252,396,0,0
2025.08.29 15:00:00,147.253,147.279,147.248,147.276,432,0,0
2025.08.29 15:05:00,147.275,147.301,147.275,147.300,482,0,0
2025.08.29 15:10:00,147.299,147.313,147.246,147.263,541,0,0
2025.08.29 15:15:00,147.262,147.300,147.248,147.287,668,0,0
2025.08.29 15:20:00,147.282,147.300,147.241,147.281,658,0,0
2025.08.29 15:25:00,147.282,147.295,147.233,147.234,579,2,0
2025.08.29 15:30:00,147.235,147.279,147.129,147.198,1339,5,0
2025.08.29 15:35:00,147.197,147.289,147.144,147.277,1088,2,0
2025.08.29 15:40:00,147.275,147.409,147.270,147.334,1094,1,0
2025.08.29 15:45:00,147.333,147.358,147.296,147.320,844,0,0
2025.08.29 15:50:00,147.321,147.322,147.275,147.288,763,0,0
2025.08.29 15:55:00,147.287,147.350,147.276,147.333,769,0,0
2025.08.29 16:00:00,147.334,147.335,147.257,147.308,810,0,0
2025.08.29 16:05:00,147.309,147.392,147.309,147.364,826,0,0
2025.08.29 16:10:00,147.365,147.379,147.281,147.300,590,0,0
2025.08.29 16:15:00,147.301,147.305,147.273,147.289,646,0,0
2025.08.29 16:20:00,147.288,147.312,147.248,147.303,747,0,0
2025.08.29 16:25:00,147.304,147.325,147.235,147.236,611,0,0
2025.08.29 16:30:00,147.235,147.282,147.157,147.188,931,0,0
2025.08.29 16:35:00,147.189,147.240,147.188,147.199,674,0,0
2025.08.29 16:40:00,147.200,147.200,147.129,147.160,773,0,0
2025.08.29 16:45:00,147.146,147.200,147.118,147.193,801,4,0
2025.08.29 16:50:00,147.194,147.224,147.144,147.147,845,0,0
2025.08.29 16:55:00,147.135,147.139,147.072,147.075,877,0,0
2025.08.29 17:00:00,147.073,147.082,147.005,147.025,1119,0,0
2025.08.29 17:05:00,147.024,147.035,146.962,147.027,1236,2,0
2025.08.29 17:10:00,147.029,147.030,146.961,147.000,1015,0,0
2025.08.29 17:15:00,147.001,147.007,146.902,146.949,1165,0,0
2025.08.29 17:20:00,146.952,147.030,146.933,146.998,1030,0,0
2025.08.29 17:25:00,146.997,147.042,146.992,146.995,989,0,0
2025.08.29 17:30:00,146.993,147.015,146.884,146.917,1259,0,0
2025.08.29 17:35:00,146.916,146.926,146.840,146.854,1046,0,0
2025.08.29 17:40:00,146.853,146.900,146.846,146.891,1049,0,0
2025.08.29 17:45:00,146.898,146.979,146.897,146.912,1008,0,0
2025.08.29 17:50:00,146.910,146.963,146.855,146.860,1223,0,0
2025.08.29 17:55:00,146.861,146.871,146.805,146.824,1357,0,0
2025.08.29 18:00:00,146.824,146.831,146.766,146.813,1436,0,0
2025.08.29 18:05:00,146.812,146.906,146.812,146.889,996,0,0
2025.08.29 18:10:00,146.885,146.912,146.858,146.904,995,0,0
2025.08.29 18:15:00,146.907,146.957,146.897,146.898,768,0,0
2025.08.29 18:20:00,146.896,146.945,146.877,146.932,756,0,0
2025.08.29 18:25:00,146.931,146.973,146.923,146.927,618,0,0
2025.08.29 18:30:00,146.930,146.947,146.899,146.924,585,0,0
2025.08.29 18:35:00,146.926,146.942,146.899,146.909,756,0,0
2025.08.29 18:40:00,146.910,146.938,146.874,146.886,585,0,0
2025.08.29 18:45:00,146.888,146.889,146.849,146.885,679,0,0
2025.08.29 18:50:00,146.886,146.887,146.830,146.864,671,0,0
2025.08.29 18:55:00,146.865,146.908,146.864,146.903,730,0,0
2025.08.29 19:00:00,146.899,146.924,146.897,146.898,553,0,0
2025.08.29 19:05:00,146.891,146.914,146.855,146.889,505,0,0
2025.08.29 19:10:00,146.888,146.921,146.882,146.885,590,0,0
2025.08.29 19:15:00,146.886,146.964,146.878,146.936,529,0,0
2025.08.29 19:20:00,146.942,146.952,146.910,146.910,445,0,0
2025.08.29 19:25:00,146.909,146.932,146.887,146.909,426,0,0
2025.08.29 19:30:00,146.910,146.941,146.894,146.926,350,0,0
2025.08.29 19:35:00,146.927,146.946,146.922,146.941,393,0,0
2025.08.29 19:40:00,146.940,146.948,146.907,146.911,373,0,0
2025.08.29 19:45:00,146.912,146.944,146.897,146.944,268,0,0
2025.08.29 19:50:00,146.943,146.945,146.898,146.902,323,0,0
2025.08.29 19:55:00,146.901,146.925,146.900,146.915,268,0,0
2025.08.29 20:00:00,146.916,146.923,146.880,146.911,349,0,0
2025.08.29 20:05:00,146.910,146.919,146.880,146.916,285,0,0
2025.08.29 20:10:00,146.913,146.931,146.905,146.910,312,0,0
2025.08.29 20:15:00,146.909,146.914,146.886,146.900,243,0,0
2025.08.29 20:20:00,146.899,146.922,146.896,146.918,271,0,0
2025.08.29 20:25:00,146.919,146.937,146.915,146.920,223,0,0
2025.08.29 20:30:00,146.919,146.929,146.902,146.911,267,0,0
2025.08.29 20:35:00,146.912,146.916,146.896,146.908,167,0,0
2025.08.29 20:40:00,146.909,146.924,146.902,146.914,262,0,0
2025.08.29 20:45:00,146.915,146.984,146.911,146.980,284,0,0
2025.08.29 20:50:00,146.981,147.004,146.955,146.991,258,0,0
2025.08.29 20:55:00,146.989,147.007,146.976,146.982,317,0,0
2025.08.29 21:00:00,146.983,146.984,146.961,146.972,281,0,0
2025.08.29 21:05:00,146.973,146.985,146.958,146.968,187,0,0
2025.08.29 21:10:00,146.972,147.001,146.968,147.001,209,0,0
2025.08.29 21:15:00,147.002,147.016,146.993,147.000,264,0,0
2025.08.29 21:20:00,146.999,147.010,146.992,146.995,283,0,0
2025.08.29 21:25:00,146.994,147.019,146.985,147.014,186,0,0
2025.08.29 21:30:00,147.015,147.028,146.997,147.002,199,0,0
2025.08.29 21:35:00,147.003,147.006,146.979,146.995,211,0,0
2025.08.29 21:40:00,146.994,147.008,146.987,147.005,177,0,0
2025.08.29 21:45:00,147.004,147.009,146.982,146.984,132,0,0
2025.08.29 21:50:00,146.983,147.025,146.980,147.022,208,0,0
2025.08.29 21:55:00,147.021,147.023,146.980,146.999,398,1,0
2025.08.29 22:00:00,147.000,147.035,146.999,147.026,246,0,0
2025.08.29 22:05:00,147.025,147.040,147.024,147.037,169,0,0
2025.08.29 22:10:00,147.036,147.046,147.015,147.020,140,0,0
